vehicle_label,trip_start_date,agency_id,route_id,route_long_name,trip_id,trip_headsign,stop_id,stop_name,position_latitude,position_longitude,stop_sequence,first_stop_id,first_stop_name,last_stop_id,last_stop_name,aimed_departure_time,departure_delay,expected_departure_time,aimed_arrival_time,arrival_delay,expected_arrival_time,direction_id,current_status,timestamp
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,499842,"Nieuw-Vennep, Getsewoud Noord",52.37738800048828,4.895346164703369,7,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:13:54,96,1643346930,06:13:54,80,1643346914,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,416696,"Hoofddorp, Toolenburg Zuid",52.37738800048828,4.895346164703369,9,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:15:54,110,1643347064,06:15:54,89,1643347043,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,417394,"Hoofddorp, Toolenburg Oost",52.37738800048828,4.895346164703369,12,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:17:54,142,1643347216,06:17:54,111,1643347185,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,359311,"Hoofddorp, Graan voor Visch",52.37738800048828,4.895346164703369,14,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:19:54,56,1643347250,06:19:54,38,1643347232,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,939681,"Hoofddorp, Station",52.37738800048828,4.895346164703369,17,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:21:54,63,1643347377,06:21:54,33,1643347347,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,417330,"Hoofddorp, Beukenhorst",52.37738800048828,4.895346164703369,18,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:23:54,37,1643347471,06:23:54,37,1643347471,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,1861734,"Hoofddorp, De Hoek",52.37738800048828,4.895346164703369,20,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:25:54,69,1643347623,06:25:54,48,1643347602,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,482116,"Schiphol, Handelskade",52.37738800048828,4.895346164703369,23,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:27:54,47,1643347721,06:27:54,47,1643347721,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2327621,"Schiphol, Airport",52.37738800048828,4.895346164703369,27,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:29:54,38,1643347832,06:29:54,69,1643347863,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,482105,"Schiphol, P40 Parkeerterrein",52.37738800048828,4.895346164703369,30,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:31:54,-46,1643347868,06:31:54,-46,1643347868,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,549022,"Schiphol, Elzenhof/P5",52.37738800048828,4.895346164703369,31,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:33:54,-38,1643347996,06:33:54,-38,1643347996,0,IN_TRANSIT_TO,1643334954
